Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1511.48587742,40188.99,13.84405958,204,75.0,6131.680311397142,5048.643766667115,24909.489999999998,8982.142668319611,178.85714285714286,32.50347966720167,7792.56204835,1,3196.8423538952106
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7792.56204835,56183.31,20.15432465,194,74.0,7028.327032464286,4632.482099463198,30973.99857142857,13414.764365420775,184.42857142857142,31.042213961298717,7457.72311202,1,3533.6895786238947
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7457.72311202,23041.15,8.17682398,107,73.0,6197.734209752858,3766.7994306914543,30139.797142857144,13744.16103368648,177.71428571428572,41.90351729753439,1169.24640469,1,3731.0714843385545
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1169.24640469,13811.95,4.77912431,79,73.0,5595.707656908571,4227.257146151034,29666.362857142853,14312.47830233135,169.42857142857142,54.98744445433931,115.50265049000001,1,3969.9604637799866
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,115.50265049000001,20168.95,7.38734551,95,70.0,3730.306331348572,3040.633802955293,28235.52571428571,14746.091063745567,150.14285714285714,53.86535241206721,1551.9858070300002,1,743.9029068189587
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1551.9858070300002,13556.33,3.97064897,48,73.0,3316.5567455428572,3122.6074638952073,27258.64714285714,15556.348954061765,131.14285714285714,63.72186587409534,1524.19915905,1,821.4501212346154
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1524.19915905,18751.64,6.72020595,66,73.0,3017.52929415,3188.5259552032944,26528.902857142857,15859.222438567782,113.28571428571429,61.63255169609186,95.50375681,1,832.9948592078964
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,95.50375681,18806.8,6.35717119,84,79.0,2815.2461340628574,3341.252852145882,23474.304285714286,14814.455231820351,96.14285714285714,47.192614434282675,382.47600662,1,755.761799040918
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,382.47600662,16192.710000000001,5.89000938,73,74.0,1756.6624138157144,2591.1491679945875,17761.36142857143,3451.7399186343896,78.85714285714286,19.282363024524088,502.88496712999995,1,209.28881179439722
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,502.88496712999995,10479.52,3.62758387,63,72.0,763.1141074028571,638.2555921900831,15966.842857142858,3514.1148649605475,72.57142857142857,15.34988754418279,113.83789401,1,199.17428650178223
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,113.83789401,4793.72,1.67428899,34,73.0,612.3414630200001,650.8597688301888,14678.524285714286,5517.710540756425,66.14285714285714,20.699666433935626,239.86851963,1,198.50230701971336
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,239.86851963,56954.43,15.93979237,125,65.0,630.1080157542857,636.5778778278807,19933.592857142856,17061.008114389686,70.42857142857143,29.0795297007888,459.12695861,1,174.72956236730604
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,459.12695861,119958.51,37.09483339,107,64.0,473.98532312285715,489.9224702291282,35133.904285714285,41015.11161040336,78.85714285714286,30.030143586229045,105.62010371999999,1,178.44887068498272
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,105.62010371999999,15537.51,4.20683628,59,66.0,271.33117236142857,175.78730564687564,34674.74285714285,41246.41512470071,77.85714285714286,30.639998756682964,408.830802,1,191.23873708681785
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,408.830802,21987.03,7.715886,101,70.0,316.09217881714284,162.97908616254938,35129.061428571425,41059.595251520645,80.28571428571429,31.857569930940613,245.36388506,1,151.759944709004
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,245.36388506,14983.43,5.21759794,69,74.0,296.50473288,161.90691658786136,34956.30714285715,41154.98010617719,79.71428571428571,32.04535476328467,228.214378,1,99.6977358024256
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,228.214378,12691.32,4.45112,81,73.0,257.26607729,134.52147577426038,35272.27857142857,40943.6849083962,82.28571428571429,31.191421287026525,84.84823899999999,1,88.1412011435737
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,84.84823899999999,8297.09,2.903942,82,72.0,253.12469800285717,140.0073657060615,35772.759999999995,40528.33761192675,89.14285714285714,23.010349638286666,112.503426,1,76.05664949286445
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,112.503426,6566.03,2.180784,80,76.0,234.92968462714288,149.94086667981082,28574.41714285714,40613.90125642334,82.71428571428571,16.760213659281657,264.00400168,1,96.44862285243966
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,264.00400168,10681.19,3.84222532,103,78.0,207.0549764942857,115.49565921169146,12963.371428571432,5165.84558756459,82.14285714285714,15.836967001592614,625.84480123,1,263.75511248547275
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,625.84480123,73008.96,25.62455377,149,70.0,281.3727904242857,185.50355135708966,21173.578571428578,23406.23055232435,95.0,26.714540360385673,545.05995109,1,189.9330596683324
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,545.05995109,75026.01,26.62899091,103,69.0,300.8340974371428,207.00385748705455,28750.57571428572,31050.11068051573,95.28571428571429,26.799964463373893,388.771889,1,120.523660247803
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,388.771889,43858.12,12.934459,84,50.0,321.32095514285714,207.69437219158203,32875.531428571434,30833.56670726018,97.42857142857143,24.878753605283144,150.956875,1,198.45199831833065
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,150.956875,17918.2,6.271357,37,69.0,310.284169,215.3772364934966,33622.228571428575,30322.35009432036,91.14285714285714,33.711662529104075,265.22115450999996,1,118.93772211311698
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,265.22115450999996,28122.33,9.55187849,63,62.0,336.05172835857144,193.59996166077948,36454.40571428572,28429.465760338247,88.42857142857143,35.298050667882364,43.145192630000004,1,111.05360362776821
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,43.145192630000004,34244.06,10.70141637,61,61.0,326.1434093057143,208.1741428909432,40408.41000000001,25336.201756273902,85.71428571428571,36.75465632956961,882.904978,1,435.13360702409267
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,882.904978,41818.27,11.65985,42,63.0,414.5578344942857,291.95353709541433,44856.56428571429,21722.93824912687,77.0,39.12799509302784,53.85473602,1,481.77371852550436
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,53.85473602,4560.2,1.2830669799999999,19,70.0,332.8449680357143,302.80543865040323,35078.17,22335.46098172625,58.42857142857143,28.72778644945913,234.708744,1,435.9263763720645
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,234.708744,11862.92,4.286717,87,75.0,288.5090813085714,288.95865492305927,26054.87142857143,15090.92108813647,56.142857142857146,24.982851261272618,165.98164,1,91.29077136888966
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,165.98164,8297.74,2.93988,70,75.0,256.68190288,288.3435982151764,20974.817142857144,14048.290475979777,54.142857142857146,22.850445447362095,578.42007161,1,220.9699645579825
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,578.42007161,50558.590000000004,15.71582039,259,77.0,317.7480738242857,306.8893152400335,25637.730000000003,17784.750985497314,85.85714285714286,79.33563422033548,92.93306875000002,1,261.76935890733176
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,92.93306875000002,28651.9,9.57127425,184,77.0,293.1354901442857,318.493475908337,25713.38285714286,17798.20274560622,103.14285714285714,86.39334189513409,597.58886641,1,285.99025238397104
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,597.58886641,28690.59,11.29703859,169,76.0,372.3417292557143,314.88354367028035,24920.03,17475.418804740588,118.57142857142857,87.25223424619215,418.41004608000003,1,255.83776973521668
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,418.41004608000003,24660.77,9.96375392,94,76.0,305.98531040999995,225.66018517475527,22468.958571428575,15836.687453614204,126.0,81.68231142664857,584.69633408,1,99.93530959368401
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,584.69633408,13532.53,4.77079692,112,84.0,381.81982441857144,215.78886618141465,23750.720000000005,14447.835781094716,139.28571428571428,67.75375582631142,224.62146613,1,180.2123996034634
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,224.62146613,15723.44,4.98842587,122,75.0,380.3787847228572,216.96548354751164,24302.22285714286,13984.682692701255,144.28571428571428,64.46372180204482,340.76273308,1,183.77808452712395
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,340.76273308,17405.58,6.46564692,120,75.0,405.3475123057143,197.35051756065073,25603.34285714286,12602.895953489084,151.42857142857142,57.224287218095135,113.69759614,1,113.54255827357937
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,113.69759614,28493.72,11.00739186,118,75.0,338.95858723857145,207.338892437429,22451.218571428577,6696.225627988369,131.28571428571428,32.54081685982642,261.827688,1,115.27636493067364
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,261.827688,35426.18,11.383431,106,73.0,363.0863899885714,182.24619873221783,23418.97285714286,8086.840765066286,120.14285714285714,23.61093370614966,720.8445216499999,1,316.56130708093315
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,720.8445216499999,327978.27999999997,118.08617435,268,71.0,380.69434073714285,212.1757335831168,66174.35714285714,115704.22304555975,134.28571428571428,59.748680001358714,987.35065403,1,366.9935390909829
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,987.35065403,94256.64,32.20703597,151,72.0,461.9715704442857,313.7086607761252,76116.62428571428,114526.63398010764,142.42857142857142,57.171837889113256,147.857231,1,428.96953294166923
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,147.857231,14317.3,4.761573,42,72.0,399.56598429,328.3351929121516,76228.7342857143,114455.52192076207,132.42857142857142,68.40043163328028,1222.13783808,1,564.7939228681689
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1222.13783808,33889.56,12.06936192,86,70.0,542.06832314,437.9296837768209,78823.89428571428,113052.32567528207,127.28571428571429,70.63217936539098,749.497666,1,538.4296252434693
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,749.497666,18338.89,6.418588,49,76.0,600.459027842857,433.84542533742183,78957.22428571428,112968.33776111936,117.14285714285714,76.69078295646872,-15.32830898,0,624.4557589596725
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,-15.32830898,53933.29,18.86497698,51,68.0,582.0267556828571,459.92938420232156,82591.44857142857,111473.65229677325,107.57142857142857,80.64501874027343,-1452.2336819,0,1117.8309913291894
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1452.2336819,120908.25,35.3271459,91,60.0,337.16084569714286,902.3287573989007,94803.17285714285,110119.6184310353,105.42857142857143,80.89263901999398,419.95442025,1,979.7326501759096
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,419.95442025,93869.36,19.67962575,75,44.0,294.17654549714285,888.0588551181937,61359.04142857143,41949.68038549122,77.85714285714286,37.498571401359634,1279.82556202,1,1396.937983744539
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1279.82556202,54703.67,11.67501298,48,72.0,335.95867520999997,931.9052701689321,55708.61714285713,39364.122881744435,63.142857142857146,20.260212004720053,674.228262,1,441.73552736877576
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,674.228262,75729.73,22.582462,83,54.0,411.1545367814286,935.4275165454817,64481.82142857143,35227.88917094003,69.0,19.017535767461506,346.04756352000004,1,473.70736591433064
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,346.04756352000004,65416.700000000004,12.82953248,45,49.0,285.9987832728571,864.777919159088,68985.69857142857,32580.715732991,63.142857142857146,19.221763459063855,923.4987531099999,1,289.6228078472379
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,923.4987531099999,32228.93,8.94706289,54,44.0,310.8560814314286,882.6376093978747,70969.99,29233.02115779323,63.857142857142854,18.694282293690826,-6.52147324,0,469.51968781242243
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,-6.52147324,20168.09,6.52147324,32,44.0,312.11420082285713,882.1012860165106,66146.39,34773.38837404239,61.142857142857146,21.96534066378673,27.066014,1,527.5189406500683
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,27.066014,11645.55,4.075936,17,46.0,523.4427288085714,469.8096889716794,50537.43285714286,30334.619063882154,50.57142857142857,22.984466804468806,425.50972452999997,1,240.3249416958062
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,425.50972452999997,46267.68,11.32409347,43,43.0,524.2363437057143,469.61038774294497,43737.192857142865,23586.74314683658,46.0,20.346989949376173,582.85215508,1,286.4763706162797
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,582.85215508,40352.36,10.47421592,41,47.0,424.66871414285714,338.21301329423136,41687.00571428571,23093.207208144857,45.0,20.404247923737557,187.84864622999999,1,198.85807359097203
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,187.84864622999999,42341.16,10.93174577,59,46.0,355.18591189,328.2115710296752,36917.21000000001,17710.83236277594,41.57142857142857,13.950593092018105,279.86433655,1,206.67860615232564
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,279.86433655,27205.38,7.41441345,42,50.0,345.73116518,329.4695476064319,31458.450000000004,12619.784628508965,41.142857142857146,13.873578863300061,397.72802057,1,105.20463159096589
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,397.72802057,25221.44,7.08501143,47,48.0,270.62106053142855,216.29404729275566,30457.380000000005,12824.751139334094,40.142857142857146,13.01830213492552,64.26844963,1,169.09993096738174
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.26844963,2320.4900000000002,0.38499837000000003,9,50.0,280.7339066557143,202.38421289268072,27907.722857142857,16467.92478355145,36.857142857142854,17.534999015574734,57.57983152,1,194.48256716120173
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,57.57983152,5536.66,2.08515748,11,54.0,285.09302344428573,196.2454016277365,27035.024285714288,17596.54439469521,36.0,18.77054430040189,112.356036,1,29.88195149894522
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,112.356036,13067.380000000001,3.468646,28,51.0,240.3567822257143,194.58735994370198,22292.12428571429,15945.556256654889,33.857142857142854,18.69428229369096,41.736838230000004,1,37.05514833160534
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,41.736838230000004,14575.84,3.92265877,36,47.0,163.05459410428574,133.85492619928678,18609.764285714286,13928.478553788482,33.142857142857146,18.470052981593586,16.79611959,1,49.566131185531255
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,16.79611959,11189.19,3.82803041,22,44.0,138.61851887,143.81689257718352,14159.482857142857,9284.986407883101,27.857142857142858,14.75837131290379,271.16670739,1,140.21679657274495
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,271.16670739,22754.77,6.97613161,53,49.0,137.37600041857144,142.4240299519183,13523.68142857143,8347.85062333998,29.428571428571427,16.939668856043156,582.94154002,1,283.5573367278084
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,582.94154002,29836.45,8.71799298,93,55.0,163.8350746257143,203.12250953326912,14182.968571428572,9524.931375868162,36.0,29.303014634448164,397.633215,1,156.8101288874621
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,397.633215,30380.94,10.403183,58,49.0,211.4586125357143,214.64100701812868,18191.604285714286,9604.839620422905,43.0,27.580186124583758,35.289561,1,278.5542403914286
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,35.289561,13213.73,4.624798999999999,24,50.0,208.2742881757143,217.45131538777497,19288.328571428574,8263.672037115102,44.857142857142854,25.419340218480745,175.57452091,1,182.70324627290265
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,175.57452091,17227.04,4.67033409,61,49.0,217.30550030571428,214.09050715148095,19882.565714285713,7882.539123432609,49.57142857142857,24.82510250302563,156.18240516,1,76.01644986368562
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,156.18240516,43286.48,12.08812484,49,25.0,233.65486701000003,202.50474752870485,23984.085714285717,11362.446480316024,51.42857142857143,24.116779379076767,62.278940070000004,1,60.59400898192111
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,62.278940070000004,8237.21,2.31881993,34,21.0,240.15241279285715,194.9767088327721,23562.374285714286,11955.758687950869,53.142857142857146,22.01081985016017,64.207555,1,53.667111861572636
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,64.207555,22953.21,7.712264,30,10.0,210.5868195942857,204.92736043521384,23590.722857142857,11953.75969992459,49.857142857142854,23.68845408934218,-3469.5058879499998,0,2039.6338923065464
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3469.5058879499998,130540.14,44.055539950000004,81,16.0,-368.3342415442857,1372.9747795339822,37976.96428571428,42441.6763499179,48.142857142857146,20.227280023346502,547.305206,1,2192.9920733162344
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,547.305206,31087.87,10.630594,37,20.0,-346.95252854428566,1387.975004654677,38077.95428571429,42421.4253858721,45.142857142857146,20.078417695198816,8297.44634509,1,5981.368626757314
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8297.44634509,104558.43000000001,32.77112491,73,26.0,833.3555834685715,3568.063897918215,51127.19714285714,47270.33745466823,52.142857142857146,20.020227866074315,485.593414,1,4492.466698783392
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,485.593414,31141.85,9.075943,58,33.0,877.6439967671429,3560.454377209675,53115.02714285714,45879.2654471441,51.714285714285715,19.830231850336748,151.330174,1,4609.699679362505
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,151.330174,46953.82,12.403976,43,15.0,876.9508208871429,3560.6187152113025,53638.932857142856,45769.132214395075,50.857142857142854,20.095012411281033,427.316381,1,178.55741963710437
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,427.316381,28836.0,10.038071,26,20.0,929.0990267342858,3549.3538994020882,56581.61714285715,42938.199943317886,49.714285714285715,21.398709351378578,285.272417,1,138.012921268801
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,285.272417,17989.23,6.196843,21,25.0,960.6797213057143,3541.350323507518,55872.47714285714,43621.70046333068,48.42857142857143,22.99171693499776,401.346242,1,75.63516452746657
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,401.346242,29937.28,10.478032,40,34.0,1513.658597012857,2994.2384294009357,41500.64,29064.99372710672,42.57142857142857,17.98941487706211,168.096364,1,116.62537304959467
